PassengerId,Name,HomePlanet,Destination,CryoSleep,Cabin,Age,Classe_Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Argent_Total,Famille,Transported
5165_01,Alancy Collinson,Earth,TRAPPIST-1e,False,F/989/S,63.0,Vieux,False,0.0,281.0,94.0,0.0,270.0,645.0,False,True
5166_01,Cor Porki,Mars,TRAPPIST-1e,False,D/163/P,32.0,Adulte,False,382.0,0.0,477.0,22.0,2.0,883.0,False,True
5167_01,Joana Crayeson,Earth,TRAPPIST-1e,False,F/990/S,47.0,Adulte,False,1.0,17.0,0.0,1069.0,0.0,1087.0,False,False
5170_01,Jeandy Hurchez,Earth,55 Cancri e,False,F/1056/P,23.0,Jeune,False,0.0,306.0,392.0,9.0,13.0,720.0,False,False
5171_01,Julin Estiagosen,Earth,TRAPPIST-1e,False,F/991/S,23.0,Jeune,False,0.0,7.0,0.0,190.0,501.0,698.0,False,False
5173_01,Supies Biba,Mars,TRAPPIST-1e,True,F/1057/P,19.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5174_01,Hekark Alenter,Europa,55 Cancri e,True,C/159/P,44.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5174_02,Mesarid Alenter,Europa,TRAPPIST-1e,False,C/159/P,29.0,Jeune,False,6.0,5.0,0.0,6235.0,434.0,6680.0,False,False
5175_01,Andice Maystuarey,Earth,TRAPPIST-1e,False,G/834/P,21.0,Jeune,False,582.0,0.0,0.0,148.0,53.0,783.0,False,False
5176_01,Helle Sawyerson,Earth,TRAPPIST-1e,False,E/323/P,23.0,Jeune,False,576.0,207.0,0.0,0.0,9.0,792.0,False,False
5177_01,Aldebah Gealably,Europa,TRAPPIST-1e,False,B/201/S,26.0,Jeune,True,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5179_01,Nesch Aillyber,Europa,55 Cancri e,True,C/160/P,47.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5180_01,Felia Gillock,Earth,PSO J318.5-22,True,G/835/P,20.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5181_01,Minkark Motled,Europa,TRAPPIST-1e,,B/175/P,48.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5182_01,Crisey Georgasey,Earth,TRAPPIST-1e,True,G/836/P,4.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5182_02,Berna Georgasey,Earth,TRAPPIST-1e,False,G/836/P,25.0,Jeune,False,322.0,0.0,81.0,3.0,298.0,704.0,False,True
5184_01,Joelan Folemonley,Earth,TRAPPIST-1e,False,G/837/P,10.0,Inconnu,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5185_01,Cruts Flie,Mars,TRAPPIST-1e,False,E/330/S,29.0,Jeune,False,523.0,0.0,21.0,4.0,811.0,1359.0,False,False
5186_01,Monah Harry,Earth,TRAPPIST-1e,False,F/1058/P,21.0,Jeune,False,41.0,651.0,2.0,29.0,0.0,723.0,False,False
5187_01,Ranuts Mellé,,TRAPPIST-1e,False,E/324/P,20.0,Jeune,False,949.0,0.0,0.0,5.0,0.0,954.0,False,False
5188_01,Chesty Bootez,Earth,TRAPPIST-1e,False,G/838/P,34.0,Adulte,False,0.0,160.0,0.0,611.0,44.0,815.0,True,False
5188_02,Elindy Hessey,Earth,TRAPPIST-1e,True,G/838/P,9.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5188_03,Wally Bootez,Earth,TRAPPIST-1e,True,G/838/P,12.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
5190_01,Jillie Barrilloney,Earth,TRAPPIST-1e,False,F/994/S,13.0,Enfant,False,0.0,0.0,0.0,0.0,1513.0,1513.0,False,False
5192_01,Tostex Khaf,Mars,TRAPPIST-1e,True,F/995/S,27.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5193_01,Betenar Craing,Europa,TRAPPIST-1e,False,C/202/S,34.0,Adulte,False,0.0,914.0,0.0,2433.0,647.0,3994.0,False,True
5194_01,Sabi Ainatint,Europa,TRAPPIST-1e,True,B/176/P,18.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5194_02,Astonon Ainatint,Europa,55 Cancri e,True,B/176/P,16.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5196_01,Gracey Haynard,Earth,TRAPPIST-1e,True,G/839/P,43.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5196_02,Jenn Haynard,Earth,TRAPPIST-1e,True,G/839/P,65.0,Inconnu,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
5197_01,Rician Fowlaney,Earth,,False,E/325/P,20.0,Jeune,False,0.0,4.0,761.0,22.0,1.0,788.0,False,True
5198_01,Lish Fla,Mars,TRAPPIST-1e,False,F/1059/P,45.0,Adulte,False,878.0,0.0,430.0,0.0,0.0,1308.0,False,False
5199_01,Luxonon Cuplial,Europa,TRAPPIST-1e,False,D/158/S,35.0,Adulte,False,0.0,725.0,3415.0,0.0,1.0,4141.0,False,False
5201_01,Melara Daughtson,Earth,TRAPPIST-1e,,F/1060/P,21.0,Jeune,False,1961.0,96.0,0.0,54.0,40.0,2151.0,False,False
5202_01,Jeret Berges,Earth,TRAPPIST-1e,True,G/840/P,14.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5204_01,Jodip Hughriend,Earth,PSO J318.5-22,False,F/1061/P,46.0,Adulte,False,0.0,153.0,0.0,0.0,397.0,550.0,False,False
5205_01,Mabley Roachez,Earth,TRAPPIST-1e,False,F/997/S,22.0,Jeune,False,261.0,0.0,0.0,107.0,1132.0,1500.0,False,False
5205_02,Juanna Roachez,Earth,TRAPPIST-1e,False,G/845/S,2.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5205_03,Dorene Roachez,Earth,TRAPPIST-1e,,G/845/S,3.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5206_01,Alley Briggston,Earth,55 Cancri e,True,G/841/P,28.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5206_02,Myrace Briggston,Earth,PSO J318.5-22,False,F/1062/P,60.0,Vieux,False,0.0,0.0,789.0,283.0,3.0,1075.0,False,False
5206_03,Ericia Briggston,Earth,PSO J318.5-22,False,G/841/P,48.0,Adulte,False,0.0,2.0,72.0,554.0,143.0,771.0,False,False
5207_01,Bonyan Chanan,Earth,55 Cancri e,False,E/331/S,18.0,Jeune,False,51.0,339.0,1.0,0.0,436.0,827.0,False,True
5207_02,Rossie Chanan,Earth,TRAPPIST-1e,False,F/998/S,31.0,Adulte,False,1364.0,0.0,0.0,0.0,21.0,1385.0,False,False
5208_01,Sadalm Unressind,Europa,55 Cancri e,True,C/163/P,26.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5208_02,Alcorix Unressind,Europa,55 Cancri e,False,C/163/P,41.0,Adulte,False,717.0,641.0,2.0,1559.0,4828.0,7747.0,False,False
5209_01,Eriky Lambleyoun,Earth,TRAPPIST-1e,False,F/999/S,26.0,Jeune,False,168.0,0.0,382.0,166.0,0.0,716.0,False,True
5210_01,,Earth,TRAPPIST-1e,False,F/1063/P,29.0,Jeune,False,0.0,43.0,693.0,0.0,0.0,736.0,False,True
5211_01,Hen Barrelliver,Earth,TRAPPIST-1e,False,E/332/S,24.0,Jeune,False,666.0,938.0,1.0,0.0,0.0,1605.0,False,False
5213_01,Nathy Pottley,Earth,TRAPPIST-1e,False,F/1064/P,25.0,Jeune,False,10.0,0.0,908.0,5.0,0.0,923.0,False,True
5214_01,Antony Hersons,Earth,55 Cancri e,False,G/842/P,31.0,Inconnu,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
5216_01,Clard Hardson,Earth,TRAPPIST-1e,True,G/843/P,30.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
5217_01,Sitron Briouse,Europa,55 Cancri e,True,B/177/P,18.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5217_02,Canon Wingcoling,Europa,55 Cancri e,True,B/177/P,32.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5218_01,Leony Powery,Earth,TRAPPIST-1e,False,F/1000/S,28.0,Jeune,False,0.0,0.0,0.0,525.0,1889.0,2414.0,False,False
5220_01,Jackok Cooki,Mars,TRAPPIST-1e,False,D/165/P,21.0,Jeune,False,2206.0,0.0,353.0,0.0,19.0,2578.0,False,False
5221_01,Jilla Herreras,Earth,TRAPPIST-1e,False,F/1065/P,25.0,Jeune,False,0.0,528.0,8.0,153.0,0.0,689.0,False,False
5223_01,Munda Ble,Mars,55 Cancri e,False,F/1002/S,47.0,Adulte,False,275.0,0.0,0.0,24.0,0.0,299.0,True,True
5223_02,Goles Ble,Mars,PSO J318.5-22,True,F/1002/S,19.0,Inconnu,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5223_03,Koot Fla,Mars,TRAPPIST-1e,True,F/1002/S,8.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5224_01,Diandy Mckinn,Earth,TRAPPIST-1e,False,F/1003/S,24.0,Jeune,False,0.0,0.0,56.0,564.0,880.0,1500.0,False,False
5225_01,Chrets Sincy,Mars,TRAPPIST-1e,True,E/334/S,30.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5226_01,Joyn Hahnstoneal,Earth,PSO J318.5-22,True,G/848/S,24.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5227_01,Darlie Morrencis,Earth,TRAPPIST-1e,True,G/849/S,13.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5229_01,Allene Balley,Earth,,False,E/335/S,16.0,Enfant,False,0.0,0.0,19.0,971.0,0.0,990.0,False,False
5230_01,Dow Tité,Mars,TRAPPIST-1e,False,F/1004/S,23.0,Jeune,False,263.0,0.0,1548.0,44.0,0.0,1855.0,False,True
5234_01,Tote Chmad,Mars,TRAPPIST-1e,False,F/1067/P,16.0,Enfant,False,271.0,0.0,2251.0,117.0,0.0,2639.0,False,True
5235_01,Allyn Olivasquez,Earth,TRAPPIST-1e,False,G/844/P,29.0,Jeune,False,30.0,0.0,605.0,267.0,6.0,908.0,False,False
5236_01,Juanna Lardsonald,Earth,TRAPPIST-1e,False,E/326/P,46.0,Adulte,False,1.0,0.0,898.0,0.0,96.0,995.0,False,True
5238_01,Gailia Blainson,Earth,PSO J318.5-22,True,G/845/P,13.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
5239_01,Jeroy Beckeetter,Earth,TRAPPIST-1e,True,G/852/S,22.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5240_01,Loisey Melez,Earth,TRAPPIST-1e,True,G/853/S,29.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5242_01,Briney Ellahan,Earth,TRAPPIST-1e,True,G/854/S,46.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5243_01,Lanedy Mclardson,Earth,TRAPPIST-1e,False,F/1005/S,24.0,Jeune,False,1231.0,0.0,0.0,1.0,3.0,1235.0,False,True
5243_02,Dont Melez,Earth,TRAPPIST-1e,True,G/855/S,33.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5244_01,Tax Tité,Mars,TRAPPIST-1e,False,F/1006/S,38.0,Adulte,False,218.0,0.0,586.0,770.0,0.0,1574.0,False,False
5246_01,Glene Drakeekss,Earth,TRAPPIST-1e,True,G/847/P,57.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5246_02,Jodia Drakeekss,Earth,TRAPPIST-1e,False,F/1070/P,21.0,Inconnu,False,0.0,13.0,643.0,47.0,0.0,703.0,False,True
5247_01,Roydo Yorkland,Earth,TRAPPIST-1e,False,G/848/P,38.0,Adulte,False,6.0,2324.0,0.0,0.0,0.0,2330.0,False,True
5248_01,Tinez Batestonley,Earth,TRAPPIST-1e,False,G/856/S,28.0,Jeune,False,607.0,0.0,0.0,227.0,0.0,834.0,False,True
5249_01,Colal Fonie,Mars,TRAPPIST-1e,False,E/327/P,25.0,Jeune,False,922.0,0.0,1.0,91.0,0.0,1014.0,False,False
5250_01,Clek Dan,Mars,TRAPPIST-1e,True,F/1007/S,22.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5251_01,Murs Nanie,Mars,TRAPPIST-1e,False,F/1071/P,33.0,Adulte,False,705.0,0.0,1905.0,13.0,0.0,2623.0,False,True
5252_01,Elanie Langatein,Earth,TRAPPIST-1e,False,F/1008/S,35.0,Adulte,False,202.0,1309.0,60.0,0.0,0.0,1571.0,False,True
5253_01,Annard Ashipeck,Earth,TRAPPIST-1e,False,F/1009/S,24.0,Jeune,False,290.0,64.0,413.0,35.0,0.0,802.0,False,True
5254_01,Celeon Pressive,Europa,TRAPPIST-1e,True,B/202/S,31.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5254_02,Photons Pickleve,Europa,TRAPPIST-1e,True,B/202/S,16.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5254_03,Sargah Pressive,Europa,TRAPPIST-1e,True,,28.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5254_04,Sceleon Pressive,Europa,55 Cancri e,False,B/202/S,8.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5255_01,Clow Peate,Mars,TRAPPIST-1e,True,F/1010/S,20.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5256_01,Luse Tirt,Mars,TRAPPIST-1e,False,D/159/S,26.0,Jeune,False,41.0,0.0,444.0,572.0,0.0,1057.0,False,False
5257_01,Dnocese Opshaft,Europa,55 Cancri e,False,B/178/P,43.0,Adulte,False,0.0,1001.0,0.0,2393.0,0.0,3394.0,False,False
5258_01,Alrair Taptiritty,Europa,TRAPPIST-1e,False,C/204/S,70.0,Vieux,False,241.0,1065.0,0.0,2290.0,2.0,3598.0,False,True
5260_01,Racy Fulloydez,Earth,55 Cancri e,True,G/849/P,17.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5262_01,Adanne Rilley,Earth,TRAPPIST-1e,True,G/850/P,14.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5264_01,Joyces Vinozarks,Earth,TRAPPIST-1e,True,G/858/S,21.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5264_02,Marina Vinozarks,Earth,55 Cancri e,False,F/1012/S,37.0,Adulte,False,0.0,0.0,163.0,0.0,486.0,649.0,False,True
5265_01,Tonyn Ashipson,Earth,TRAPPIST-1e,False,F/1073/P,15.0,Enfant,False,0.0,400.0,0.0,0.0,702.0,1102.0,False,False
5266_01,Alhair Poselfle,Europa,55 Cancri e,False,A/64/S,20.0,Jeune,False,0.0,290.0,0.0,1866.0,217.0,2373.0,False,False
5266_02,Sinon Poselfle,Europa,55 Cancri e,False,C/205/S,36.0,Adulte,True,13.0,196.0,3.0,0.0,12323.0,12535.0,False,False
5268_01,Bony Flynney,Earth,TRAPPIST-1e,False,F/1013/S,14.0,Enfant,False,0.0,56.0,0.0,0.0,2.0,58.0,False,True
5269_01,Mollen Ewisentley,Earth,TRAPPIST-1e,False,E/336/S,21.0,Jeune,False,38.0,1.0,591.0,1.0,31.0,662.0,False,True
5271_01,Kimmie Thony,Earth,TRAPPIST-1e,False,F/1075/P,28.0,Jeune,False,89.0,3.0,571.0,258.0,0.0,921.0,False,False
5272_01,Push Winie,Mars,TRAPPIST-1e,True,F/1076/P,20.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5273_01,Leony Gallenry,Earth,TRAPPIST-1e,False,F/1077/P,26.0,Jeune,False,0.0,0.0,827.0,1.0,0.0,828.0,False,False
5274_01,Weney Hineyley,Earth,TRAPPIST-1e,False,F/1078/P,25.0,Jeune,False,662.0,34.0,0.0,79.0,148.0,923.0,False,False
5275_01,Jerek Buckentry,Earth,TRAPPIST-1e,False,F/1014/S,29.0,Jeune,False,0.0,10.0,0.0,594.0,120.0,724.0,False,False
5276_01,Neutrak Poustive,Europa,55 Cancri e,False,B/179/P,39.0,Adulte,True,0.0,2868.0,0.0,5.0,1968.0,4841.0,False,True
5277_01,Besse Morandry,Earth,TRAPPIST-1e,False,F/1079/P,18.0,Jeune,False,0.0,0.0,0.0,87.0,1232.0,1319.0,False,True
5278_01,Menkin Subateful,Europa,55 Cancri e,True,B/203/S,37.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5279_01,Antony Flynnis,Earth,TRAPPIST-1e,False,G/852/P,28.0,Jeune,False,467.0,0.0,0.0,0.0,307.0,774.0,False,False
5280_01,Elanda Simpsonks,Earth,TRAPPIST-1e,False,F/1015/S,18.0,Jeune,False,0.0,0.0,2728.0,0.0,0.0,2728.0,False,True
5281_01,Emmax Haynard,Earth,TRAPPIST-1e,False,F/1080/P,30.0,Adulte,False,0.0,6.0,621.0,0.0,433.0,1060.0,False,False
5282_01,Florey Torrez,Earth,TRAPPIST-1e,False,E/337/S,35.0,Adulte,False,35.0,0.0,14.0,0.0,816.0,865.0,False,True
5282_02,Eulah Torrez,Earth,TRAPPIST-1e,False,F/1016/S,26.0,Jeune,False,0.0,196.0,0.0,0.0,487.0,683.0,False,True
5282_03,Kenda Torrez,Earth,55 Cancri e,True,G/860/S,26.0,Inconnu,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5287_01,Shanya Webstephrey,Earth,PSO J318.5-22,False,G/861/S,42.0,Adulte,False,0.0,0.0,0.0,214.0,50.0,264.0,False,True
5288_01,Thell Masquez,Earth,,False,F/1081/P,36.0,Adulte,False,1.0,716.0,3.0,0.0,57.0,777.0,False,True
5290_01,Bretty Patthews,Earth,TRAPPIST-1e,False,F/1083/P,31.0,Adulte,False,1177.0,2.0,0.0,0.0,1.0,1180.0,False,False
5291_01,Luisy Gaington,Earth,55 Cancri e,False,G/854/P,27.0,Jeune,False,3905.0,7.0,0.0,4.0,53.0,3969.0,False,False
5292_01,Celavar Galoquid,Europa,TRAPPIST-1e,False,C/206/S,25.0,Jeune,False,0.0,4313.0,0.0,175.0,60.0,4548.0,False,True
5297_01,Candra Bushallert,Earth,TRAPPIST-1e,True,G/856/P,32.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5298_01,Rician Sweett,Earth,TRAPPIST-1e,True,G/862/S,14.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5299_01,Brina Coopezmaney,Earth,TRAPPIST-1e,True,G/863/S,16.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5300_01,Healle Klindsayer,Earth,55 Cancri e,True,G/864/S,51.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5301_01,Altara Pretive,Europa,TRAPPIST-1e,True,B/181/P,21.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5301_02,Sadares Pretive,Europa,55 Cancri e,True,B/181/P,31.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5303_01,Patoya Hoffergess,Earth,TRAPPIST-1e,False,,9.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
5303_02,Loree Hoffergess,Earth,TRAPPIST-1e,False,G/857/P,7.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5303_03,Jimmyn Lambleyoun,Earth,TRAPPIST-1e,False,G/857/P,3.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5303_04,Yvonna Lambleyoun,Earth,TRAPPIST-1e,True,G/857/P,2.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5303_05,Ronia Lambleyoun,Earth,55 Cancri e,False,G/857/P,7.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
5304_01,Tench Brine,Mars,TRAPPIST-1e,False,F/1019/S,18.0,Jeune,False,1744.0,0.0,8.0,8.0,0.0,1760.0,True,False
5304_02,Jagles Brine,Mars,,True,F/1019/S,33.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5305_01,Elindy Simmonders,Earth,TRAPPIST-1e,False,F/1084/P,23.0,Jeune,False,0.0,2891.0,0.0,6.0,0.0,2897.0,False,True
5307_01,Mirark Fuelisent,Europa,TRAPPIST-1e,True,B/204/S,13.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5310_01,Dontch Terry,Mars,TRAPPIST-1e,False,F/1021/S,32.0,Adulte,False,4702.0,0.0,449.0,190.0,0.0,5341.0,False,False
5312_01,Sulaton Prefule,Europa,TRAPPIST-1e,True,B/182/P,27.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5313_01,Tracia Guezaley,Earth,TRAPPIST-1e,False,F/1085/P,23.0,Jeune,False,0.0,491.0,0.0,61.0,0.0,552.0,False,True
5314_01,Skatik Arible,Europa,TRAPPIST-1e,False,C/208/S,25.0,Jeune,,0.0,3625.0,0.0,0.0,168.0,3793.0,False,True
5315_01,Gwendy Toddleton,Earth,TRAPPIST-1e,False,F/1086/P,18.0,Jeune,False,454.0,0.0,0.0,324.0,0.0,778.0,False,False
5316_01,Cats Ses,Mars,55 Cancri e,True,F/1087/P,23.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5320_01,Errima Callower,Europa,55 Cancri e,True,E/330/P,31.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5320_02,Hallah Opshoent,Europa,TRAPPIST-1e,False,E/330/P,32.0,Adulte,False,0.0,1301.0,0.0,94.0,356.0,1751.0,False,False
5322_01,Allift Parté,Mars,TRAPPIST-1e,True,F/1090/P,22.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5323_01,Coakey Cort,Mars,TRAPPIST-1e,True,F/1091/P,38.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5325_01,Wandy Blandez,Earth,PSO J318.5-22,False,F/1023/S,21.0,Jeune,False,751.0,5.0,0.0,1.0,0.0,757.0,False,True
5326_01,Wales Khart,Mars,TRAPPIST-1e,True,F/1092/P,28.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5327_01,Furudra Ticiay,Europa,TRAPPIST-1e,False,B/183/P,38.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
5330_01,Race Oconley,Earth,TRAPPIST-1e,False,F/1094/P,20.0,Jeune,False,0.0,0.0,708.0,101.0,0.0,809.0,False,True
5331_01,Coreen Woodgezalez,Earth,TRAPPIST-1e,False,F/1095/P,23.0,Jeune,False,0.0,1.0,292.0,0.0,340.0,633.0,False,False
5333_01,Vane Andley,Earth,TRAPPIST-1e,False,G/862/P,48.0,Adulte,False,456.0,0.0,39.0,0.0,5.0,500.0,False,True
5334_01,Besse Connon,Earth,55 Cancri e,True,G/867/S,15.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5334_02,Therly Connon,Earth,TRAPPIST-1e,False,G/867/S,30.0,Adulte,False,0.0,674.0,39.0,0.0,10.0,723.0,False,True
5337_01,Rish Bre,Mars,TRAPPIST-1e,False,F/1024/S,40.0,Adulte,False,286.0,0.0,2299.0,12.0,0.0,2597.0,False,True
5340_01,Cassa Carsoning,Earth,TRAPPIST-1e,False,G/868/S,36.0,Adulte,False,0.0,0.0,33.0,677.0,0.0,710.0,False,False
5341_01,Jessa Greenez,Earth,TRAPPIST-1e,True,G/869/S,20.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5343_01,Rahars Resty,Mars,TRAPPIST-1e,False,E/332/P,17.0,Enfant,False,13.0,0.0,565.0,367.0,1.0,946.0,False,False
5344_01,Sargin Prieress,Europa,55 Cancri e,False,C/168/P,38.0,Adulte,False,0.0,439.0,0.0,434.0,10074.0,10947.0,True,False
5344_02,Dyonon Prieress,Europa,55 Cancri e,True,C/168/P,38.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5345_01,Frunad Cheen,Mars,,False,D/167/P,14.0,Enfant,False,809.0,0.0,59.0,0.0,0.0,868.0,False,False
5345_02,Cops Cheen,Mars,TRAPPIST-1e,False,E/333/P,26.0,Inconnu,False,134.0,0.0,6.0,1450.0,0.0,1590.0,False,False
5346_01,Tera Kaney,Earth,TRAPPIST-1e,False,E/334/P,21.0,Jeune,False,37.0,0.0,31.0,696.0,63.0,827.0,False,True
5347_01,Anton Caljoiry,Europa,TRAPPIST-1e,False,C/169/P,18.0,Jeune,False,0.0,3770.0,0.0,287.0,3491.0,7548.0,False,False
5348_01,Money Sache,Mars,TRAPPIST-1e,False,D/168/P,26.0,Jeune,False,164.0,0.0,853.0,0.0,39.0,1056.0,False,True
5350_01,Atinon Foraud,Europa,TRAPPIST-1e,False,C/170/P,35.0,Adulte,False,25.0,866.0,0.0,3198.0,459.0,4548.0,False,False
5351_01,Hion Knike,Mars,55 Cancri e,,F/1026/S,46.0,Adulte,False,1082.0,80.0,1177.0,0.0,323.0,2662.0,False,False
5353_01,Ranan Reelest,Europa,55 Cancri e,True,B/205/S,13.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5353_02,Weidus Reelest,Europa,TRAPPIST-1e,False,B/205/S,39.0,Adulte,False,43.0,9365.0,144.0,0.0,118.0,9670.0,False,True
5354_01,Panch Letty,Mars,PSO J318.5-22,False,D/161/S,49.0,Adulte,False,1690.0,0.0,85.0,0.0,0.0,1775.0,False,False
5354_02,Bares Kraie,Mars,TRAPPIST-1e,False,E/339/S,28.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
5355_01,Kerrie Deckley,Earth,TRAPPIST-1e,False,F/1098/P,27.0,Jeune,False,0.0,686.0,0.0,101.0,9.0,796.0,False,True
5355_02,Verly Deckley,Earth,TRAPPIST-1e,True,G/865/P,21.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5356_01,Julies Winsley,Earth,TRAPPIST-1e,False,E/340/S,29.0,Jeune,False,0.0,32.0,0.0,4517.0,0.0,4549.0,False,False
5359_01,Adammy Hinglendez,,TRAPPIST-1e,False,F/1099/P,27.0,Jeune,False,0.0,45.0,225.0,14.0,519.0,803.0,False,False
5360_01,Morms Nake,Mars,TRAPPIST-1e,True,F/1100/P,38.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5361_01,Elica Brantuarez,Earth,PSO J318.5-22,False,F/1101/P,18.0,Jeune,False,0.0,0.0,0.0,150.0,0.0,150.0,False,True
5362_01,Meratz Prearright,Europa,55 Cancri e,True,E/336/P,35.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5363_01,Crowk Apeau,Mars,TRAPPIST-1e,True,F/1102/P,37.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5365_01,Pristy Whiters,Earth,TRAPPIST-1e,False,E/337/P,60.0,Vieux,False,943.0,53.0,0.0,0.0,0.0,996.0,False,False
5366_01,Asellan Calved,Europa,TRAPPIST-1e,True,E/338/P,31.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
5367_01,Mesonon Fruidy,Europa,TRAPPIST-1e,True,C/209/S,4.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
5367_02,Dnocese Fruidy,,TRAPPIST-1e,False,C/209/S,34.0,Adulte,False,0.0,3195.0,0.0,102.0,1469.0,4766.0,True,True
